Homology group node id,class,Genome 1,Genome 10,Genome 11,Genome 12,Genome 13,Genome 14,Genome 15,Genome 16,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9
830541,core,2,1,2,2,1,1,1,2,1,2,2,2,2,1,2,1
830544,core,2,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2
830546,core,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2
830552,core,2,1,2,2,1,1,2,1,1,1,2,2,1,2,1,2
830559,core,2,1,2,1,2,1,2,1,1,2,2,2,1,2,1,1
830560,core,2,1,2,2,1,2,2,1,1,2,2,1,1,1,1,2
830561,core,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2
830562,core,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,1
830564,core,2,1,2,1,2,2,1,1,1,2,1,1,3,1,1,1
830571,core,2,1,2,1,1,1,2,2,1,1,2,1,2,1,1,2
830574,core,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2
830588,core,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1
830592,core,1,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2
830595,core,2,1,2,1,1,2,1,3,1,2,1,2,1,1,1,1
830603,core,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1
830607,core,1,1,2,1,2,2,1,1,3,1,2,1,1,1,1,1
830611,core,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2
830614,core,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,2
830616,core,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1
830622,core,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2
830626,core,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1
830627,core,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1
830632,core,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2
830634,core,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1
830635,core,1,1,1,1,2,1,1,1,4,1,1,1,2,1,1,1
830639,core,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2
830652,core,1,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1
830653,core,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1
830654,core,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1
830659,core,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2
830680,core,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2
830691,core,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1
830718,core,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1
830729,core,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1
830733,core,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1
830738,core,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1
830757,core,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
830761,core,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1
830768,core,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
830769,core,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
830770,core,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
830774,core,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
830775,core,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1
830776,core,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1
830786,core,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1
830788,core,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1
830812,core,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
830818,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
830822,core,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
830827,core,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
830834,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
830839,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
830843,core,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830846,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
830858,core,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
830861,core,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
830863,core,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
830869,core,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
830873,core,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
830876,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
830878,core,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830879,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
830886,core,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
830893,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
830894,core,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
830895,core,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
830896,core,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830901,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
830903,core,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
830905,core,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
830916,core,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
830918,core,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
830919,core,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
830920,core,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1
830923,core,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1
830925,core,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
830926,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830929,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830930,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830931,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830934,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830935,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830937,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830939,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830940,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830941,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830942,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830943,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830945,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830947,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830948,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830951,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830952,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830953,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830954,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830957,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830958,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830959,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830960,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830961,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830962,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830964,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830967,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830970,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830971,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830972,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830973,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830977,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830978,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830980,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830983,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830984,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830988,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830989,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830990,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830991,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830992,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830993,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830995,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830998,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830999,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831000,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831003,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831006,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831007,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831009,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831015,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831016,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831018,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831022,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831023,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831025,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831027,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831030,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831031,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831032,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831033,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831041,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831042,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831043,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831044,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831046,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831047,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831048,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831050,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831051,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831052,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831054,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831055,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831057,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831058,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831059,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831062,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831063,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831064,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831066,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831067,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831068,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831069,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831070,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831071,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831072,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831074,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831075,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831076,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831078,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831079,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831081,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831083,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831084,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831086,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831091,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831092,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831093,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831095,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831096,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831098,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831099,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831100,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831101,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831102,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831103,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831104,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831106,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831107,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831108,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831109,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831110,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831111,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831112,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831114,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831115,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831117,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831120,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831121,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831122,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831125,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831126,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831128,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831129,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831130,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831134,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831135,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831137,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831139,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831140,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831142,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831143,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831144,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831145,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831148,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831149,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831151,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831152,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831154,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831155,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831157,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831160,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831161,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831164,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831165,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831166,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831167,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831169,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831171,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831173,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831174,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831175,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831176,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831177,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831178,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831179,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831180,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831181,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831183,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831185,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
831186,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841646,core,2,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2
841648,core,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
841652,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841657,core,3,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2
841659,core,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841661,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841662,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841664,core,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841665,core,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
841672,core,4,4,4,4,4,4,4,4,2,3,4,4,4,4,5,4
841673,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2
841676,core,2,1,2,1,2,3,1,1,1,2,1,2,1,1,2,2
841677,core,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1
841678,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841679,core,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2
841681,core,2,2,2,2,2,3,2,2,1,2,2,2,2,2,3,2
841683,core,1,2,2,2,1,2,1,2,1,1,1,1,2,1,3,1
841687,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
841689,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841691,core,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2
841698,core,1,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2
841745,core,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841746,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841747,core,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
841756,core,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
841757,core,3,3,3,3,3,4,3,3,1,3,2,3,3,3,3,3
841758,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841769,core,2,4,3,3,4,5,3,3,1,2,3,3,3,3,2,3
841770,core,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
841771,core,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
841774,core,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
841776,core,4,4,4,6,4,4,4,4,2,4,4,4,4,4,5,5
841777,core,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2
841779,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841809,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841810,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841811,core,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
841812,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841813,core,3,3,3,3,3,7,3,3,1,3,3,3,3,3,3,3
841814,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841815,core,3,3,4,3,4,4,4,2,1,2,4,4,3,4,3,3
841825,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841827,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841831,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841837,core,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1
841839,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841844,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841849,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841851,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841852,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841854,core,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3
841856,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841857,core,6,6,6,6,6,6,6,6,2,5,6,6,6,6,7,6
841858,core,2,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3
841859,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841860,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
841861,core,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3
841864,core,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1
841866,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841868,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
841998,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842003,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842005,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842006,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842008,core,3,3,3,3,3,6,3,3,1,3,3,3,3,3,3,3
842009,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
842010,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842011,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
842014,core,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3
842015,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
842016,core,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
842018,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842047,core,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
842055,core,2,2,1,3,1,3,1,2,2,2,2,2,2,2,3,2
842058,core,3,3,3,4,3,4,3,3,1,3,3,3,3,3,3,3
842060,core,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2
842061,core,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
842062,core,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
842065,core,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
842071,core,5,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6
842072,core,3,3,3,2,2,2,3,2,1,3,2,3,3,3,2,2
842073,core,2,2,2,2,2,2,2,1,1,2,2,2,2,1,3,2
842074,core,2,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1
842081,core,2,4,3,3,3,3,3,2,1,2,2,3,3,3,2,3
842082,core,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
842083,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842103,core,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3
842111,core,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
842113,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842115,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
842117,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
842119,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
842132,core,6,6,6,6,6,6,6,6,4,6,6,6,5,6,6,6
842133,core,6,6,6,6,6,6,6,5,3,7,5,6,6,6,5,6
842134,core,3,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1
842152,core,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
842154,core & single copy orthologous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
