# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	gene-DARMORV10_C09P75640.1	9021.2	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
295at3699	Duplicated	gene-DARMORV10_A04P05370.1	2136.8	1106	https://v10-1.orthodb.org/?query=295at3699	F-box domain
295at3699	Duplicated	gene-DARMORV10_C04P38060.1	2112.5	1106	https://v10-1.orthodb.org/?query=295at3699	F-box domain
301at3699	Duplicated	gene-DARMORV10_A09P19660.1	2207.6	1042	https://v10-1.orthodb.org/?query=301at3699	Peptidase M16, C-terminal
301at3699	Duplicated	gene-DARMORV10_C09P25020.1	2206.4	1042	https://v10-1.orthodb.org/?query=301at3699	Peptidase M16, C-terminal
303at3699	Duplicated	gene-DARMORV10_A07P39800.1	2327.0	1168	https://v10-1.orthodb.org/?query=303at3699	Transcription initiation factor TFIID subunit 2
303at3699	Duplicated	gene-DARMORV10_C06P48070.1	2322.3	1158	https://v10-1.orthodb.org/?query=303at3699	Transcription initiation factor TFIID subunit 2
304at3699	Complete	gene-DARMORV10_C06P40110.1	2271.9	1152	https://v10-1.orthodb.org/?query=304at3699	DNA ligase
308at3699	Complete	gene-DARMORV10_A08P11580.1	2328.7	1242	https://v10-1.orthodb.org/?query=308at3699	Fanconi anaemia protein FANCD2
313at3699	Duplicated	gene-DARMORV10_C09P63420.1	2327.3	1177	https://v10-1.orthodb.org/?query=313at3699	Elongator complex protein 1
313at3699	Duplicated	gene-DARMORV10_A10P24610.1	2307.6	1177	https://v10-1.orthodb.org/?query=313at3699	Elongator complex protein 1
315at3699	Duplicated	gene-DARMORV10_A07P44430.1	2423.8	1124	https://v10-1.orthodb.org/?query=315at3699	Strawberry notch, AAA domain
315at3699	Duplicated	gene-DARMORV10_C06P53240.1	2422.9	1124	https://v10-1.orthodb.org/?query=315at3699	Strawberry notch, AAA domain
317at3699	Duplicated	gene-DARMORV10_A05P43110.1	2400.1	1134	https://v10-1.orthodb.org/?query=317at3699	Peptidase M41
317at3699	Duplicated	gene-DARMORV10_C05P62850.1	2379.2	1132	https://v10-1.orthodb.org/?query=317at3699	Peptidase M41
323at3699	Complete	gene-DARMORV10_A05P00020.1	2408.3	1176	https://v10-1.orthodb.org/?query=323at3699	Mediator of RNA polymerase II transcription subunit 33B
327at3699	Duplicated	gene-DARMORV10_C06P19060.1	1444.7	1696	https://v10-1.orthodb.org/?query=327at3699	A0A087GTA1_ARAAL
327at3699	Duplicated	gene-DARMORV10_A07P20270.1	1541.4	1693	https://v10-1.orthodb.org/?query=327at3699	A0A087GTA1_ARAAL
329at3699	Duplicated	gene-DARMORV10_A04P05380.1	2020.9	961	https://v10-1.orthodb.org/?query=329at3699	Glycoside hydrolase, family 2
329at3699	Duplicated	gene-DARMORV10_C04P38070.1	2016.7	961	https://v10-1.orthodb.org/?query=329at3699	Glycoside hydrolase, family 2
333at3699	Duplicated	gene-DARMORV10_A09P01330.1	2090.4	1082	https://v10-1.orthodb.org/?query=333at3699	WD40 repeat
333at3699	Duplicated	gene-DARMORV10_C09P01390.1	2071.1	1082	https://v10-1.orthodb.org/?query=333at3699	WD40 repeat
334at3699	Duplicated	rna-DARMORV10_C01P30830.1	2182.6	1069	https://v10-1.orthodb.org/?query=334at3699	RNA-dependent RNA polymerase
334at3699	Duplicated	gene-DARMORV10_A01P24710.1	2180.3	1069	https://v10-1.orthodb.org/?query=334at3699	RNA-dependent RNA polymerase
340at3699	Duplicated	gene-DARMORV10_A01P10620.1	2745.3	1546	https://v10-1.orthodb.org/?query=340at3699	Scar-like domain-containing protein WAVE 5
340at3699	Duplicated	gene-DARMORV10_C01P12560.1	2684.8	1544	https://v10-1.orthodb.org/?query=340at3699	Scar-like domain-containing protein WAVE 5
343at3699	Duplicated	gene-DARMORV10_C08P49810.1	2183.9	1101	https://v10-1.orthodb.org/?query=343at3699	DNA2/NAM7 helicase, AAA domain
343at3699	Duplicated	gene-DARMORV10_A09P65740.1	2192.2	1096	https://v10-1.orthodb.org/?query=343at3699	DNA2/NAM7 helicase, AAA domain
345at3699	Duplicated	gene-DARMORV10_C08P32390.1	2481.5	1173	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
345at3699	Duplicated	gene-DARMORV10_A09P49980.1	2485.2	1170	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
345at3699	Duplicated	gene-DARMORV10_C04P35390.1	2480.6	1169	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
345at3699	Duplicated	gene-DARMORV10_A04P03790.1	2467.9	1169	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
347at3699	Duplicated	gene-DARMORV10_A01P34110.1	1961.0	1013	https://v10-1.orthodb.org/?query=347at3699	Amino-terminal region of chorein
347at3699	Duplicated	gene-DARMORV10_C01P43520.1	1955.5	1013	https://v10-1.orthodb.org/?query=347at3699	Amino-terminal region of chorein
348at3699	Duplicated	gene-DARMORV10_A09P25980.1	2201.0	1025	https://v10-1.orthodb.org/?query=348at3699	Mediator of RNA polymerase II transcription subunit 16
348at3699	Duplicated	gene-DARMORV10_C09P32950.1	2196.3	1025	https://v10-1.orthodb.org/?query=348at3699	Mediator of RNA polymerase II transcription subunit 16
353at3699	Duplicated	gene-DARMORV10_A06P04270.1	2178.8	1034	https://v10-1.orthodb.org/?query=353at3699	Helicase-associated domain
353at3699	Duplicated	gene-DARMORV10_C06P03320.1	2161.5	1034	https://v10-1.orthodb.org/?query=353at3699	Helicase-associated domain
363at3699	Duplicated	gene-DARMORV10_A06P03980.1	2091.1	1030	https://v10-1.orthodb.org/?query=363at3699	WD40 repeat
363at3699	Duplicated	gene-DARMORV10_C06P03880.1	2090.4	1030	https://v10-1.orthodb.org/?query=363at3699	WD40 repeat
364at3699	Duplicated	gene-DARMORV10_A09P54350.1	2153.7	1070	https://v10-1.orthodb.org/?query=364at3699	Carbohydrate-binding-like fold
364at3699	Duplicated	gene-DARMORV10_C08P37230.1	2147.0	1070	https://v10-1.orthodb.org/?query=364at3699	Carbohydrate-binding-like fold
368at3699	Duplicated	gene-DARMORV10_A08P00540.1	2658.7	1527	https://v10-1.orthodb.org/?query=368at3699	Nuclear pore complex protein
368at3699	Duplicated	gene-DARMORV10_C03P92870.1	2270.9	1321	https://v10-1.orthodb.org/?query=368at3699	Nuclear pore complex protein
369at3699	Duplicated	gene-DARMORV10_A10P26640.1	2253.6	1057	https://v10-1.orthodb.org/?query=369at3699	TRAPP II complex, Trs120
369at3699	Duplicated	gene-DARMORV10_C09P65810.1	2247.2	1057	https://v10-1.orthodb.org/?query=369at3699	TRAPP II complex, Trs120
370at3699	Complete	gene-DARMORV10_C02P00180.1	2145.9	1142	https://v10-1.orthodb.org/?query=370at3699	Symplekin/Pta1, N-terminal
372at3699	Duplicated	gene-DARMORV10_A09P36600.1	2383.6	1050	https://v10-1.orthodb.org/?query=372at3699	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
372at3699	Duplicated	gene-DARMORV10_C05P28660.1	2381.1	1050	https://v10-1.orthodb.org/?query=372at3699	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
375at3699	Duplicated	gene-DARMORV10_A09P51690.1	2142.8	1058	https://v10-1.orthodb.org/?query=375at3699	Protein kinase domain
375at3699	Duplicated	gene-DARMORV10_C08P34420.1	2131.3	1058	https://v10-1.orthodb.org/?query=375at3699	Protein kinase domain
379at3699	Duplicated	gene-DARMORV10_C03P35350.1	2173.1	1147	https://v10-1.orthodb.org/?query=379at3699	PRD1
379at3699	Duplicated	gene-DARMORV10_A03P29160.1	2176.1	1146	https://v10-1.orthodb.org/?query=379at3699	PRD1
390at3699	Duplicated	gene-DARMORV10_C07P15670.1	2110.2	1028	https://v10-1.orthodb.org/?query=390at3699	RNA polymerase Rpb2, domain 2
390at3699	Duplicated	gene-DARMORV10_A07P10140.1	1986.9	963	https://v10-1.orthodb.org/?query=390at3699	RNA polymerase Rpb2, domain 2
392at3699	Duplicated	gene-DARMORV10_C01P15840.1	1961.2	1065	https://v10-1.orthodb.org/?query=392at3699	Binding / calmodulin binding protein
392at3699	Duplicated	gene-DARMORV10_A01P13150.1	2013.5	1062	https://v10-1.orthodb.org/?query=392at3699	Binding / calmodulin binding protein
396at3699	Duplicated	gene-DARMORV10_A10P01430.1	2175.6	1005	https://v10-1.orthodb.org/?query=396at3699	Cellulose synthase
396at3699	Duplicated	gene-DARMORV10_C05P01400.1	2167.2	1005	https://v10-1.orthodb.org/?query=396at3699	Cellulose synthase
398at3699	Duplicated	gene-DARMORV10_A05P31700.1	2054.0	1012	https://v10-1.orthodb.org/?query=398at3699	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
398at3699	Duplicated	gene-DARMORV10_C05P48100.1	2051.9	1012	https://v10-1.orthodb.org/?query=398at3699	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
405at3699	Duplicated	gene-DARMORV10_A09P41970.1	2115.2	982	https://v10-1.orthodb.org/?query=405at3699	GIGANTEA
405at3699	Duplicated	gene-DARMORV10_C05P21880.1	2110.4	982	https://v10-1.orthodb.org/?query=405at3699	GIGANTEA
411at3699	Duplicated	gene-DARMORV10_A03P24580.1	2340.0	1059	https://v10-1.orthodb.org/?query=411at3699	WD40/YVTN repeat-like-containing domain superfamily
411at3699	Duplicated	gene-DARMORV10_C03P29310.1	2334.1	1059	https://v10-1.orthodb.org/?query=411at3699	WD40/YVTN repeat-like-containing domain superfamily
419at3699	Duplicated	gene-DARMORV10_A03P49440.1	2182.4	1118	https://v10-1.orthodb.org/?query=419at3699	Condensin-2 complex subunit D3
419at3699	Duplicated	gene-DARMORV10_C06P10680.1	1945.2	1021	https://v10-1.orthodb.org/?query=419at3699	Condensin-2 complex subunit D3
420at3699	Duplicated	gene-DARMORV10_A02P22660.1	2067.5	1100	https://v10-1.orthodb.org/?query=420at3699	ARM repeat superfamily protein
420at3699	Duplicated	gene-DARMORV10_C02P36270.1	2060.2	1100	https://v10-1.orthodb.org/?query=420at3699	ARM repeat superfamily protein
431at3699	Duplicated	gene-DARMORV10_A02P35620.1	1912.9	889	https://v10-1.orthodb.org/?query=431at3699	Helicase/UvrB, N-terminal
431at3699	Duplicated	gene-DARMORV10_C02P54450.1	1690.7	801	https://v10-1.orthodb.org/?query=431at3699	Helicase/UvrB, N-terminal
434at3699	Duplicated	gene-DARMORV10_A03P31260.1	2245.2	1129	https://v10-1.orthodb.org/?query=434at3699	DNA mismatch repair protein MutS, core
434at3699	Duplicated	gene-DARMORV10_C03P38100.1	2232.3	1129	https://v10-1.orthodb.org/?query=434at3699	DNA mismatch repair protein MutS, core
435at3699	Duplicated	gene-DARMORV10_A02P37890.1	2220.4	1223	https://v10-1.orthodb.org/?query=435at3699	FANCI solenoid 2 domain
435at3699	Duplicated	gene-DARMORV10_C02P57050.1	2187.2	1166	https://v10-1.orthodb.org/?query=435at3699	FANCI solenoid 2 domain
436at3699	Duplicated	gene-DARMORV10_C05P49550.1	2015.2	956	https://v10-1.orthodb.org/?query=436at3699	Phospholipase
436at3699	Duplicated	gene-DARMORV10_A05P32840.1	2037.1	948	https://v10-1.orthodb.org/?query=436at3699	Phospholipase
438at3699	Duplicated	gene-DARMORV10_A07P42300.1	2058.1	1040	https://v10-1.orthodb.org/?query=438at3699	Tetratricopeptide repeat
438at3699	Duplicated	gene-DARMORV10_C06P50880.1	2045.5	1040	https://v10-1.orthodb.org/?query=438at3699	Tetratricopeptide repeat
450at3699	Duplicated	gene-DARMORV10_A05P42990.1	2176.5	1045	https://v10-1.orthodb.org/?query=450at3699	Exportin-4 protein
450at3699	Duplicated	gene-DARMORV10_C05P62760.1	2176.0	1045	https://v10-1.orthodb.org/?query=450at3699	Exportin-4 protein
452at3699	Duplicated	gene-DARMORV10_A04P13130.1	2095.4	1145	https://v10-1.orthodb.org/?query=452at3699	RNA polymerase II-associated protein 1, C-terminal
452at3699	Duplicated	gene-DARMORV10_C04P46880.1	2082.7	1143	https://v10-1.orthodb.org/?query=452at3699	RNA polymerase II-associated protein 1, C-terminal
462at3699	Duplicated	gene-DARMORV10_A02P09690.1	1671.1	1024	https://v10-1.orthodb.org/?query=462at3699	Protein ENHANCED DOWNY MILDEW 2
462at3699	Duplicated	gene-DARMORV10_C02P16160.1	1681.0	1019	https://v10-1.orthodb.org/?query=462at3699	Protein ENHANCED DOWNY MILDEW 2
464at3699	Duplicated	gene-DARMORV10_C07P05260.1	1947.3	968	https://v10-1.orthodb.org/?query=464at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
464at3699	Duplicated	gene-DARMORV10_A07P03130.1	1937.2	968	https://v10-1.orthodb.org/?query=464at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
469at3699	Duplicated	gene-DARMORV10_C01P11920.1	1950.4	971	https://v10-1.orthodb.org/?query=469at3699	Phytochrome
469at3699	Duplicated	gene-DARMORV10_A01P10100.1	1948.5	970	https://v10-1.orthodb.org/?query=469at3699	Phytochrome
470at3699	Duplicated	gene-DARMORV10_A02P21430.1	2211.1	1217	https://v10-1.orthodb.org/?query=470at3699	ARM repeat superfamily protein
470at3699	Duplicated	gene-DARMORV10_C02P34810.1	2172.4	1217	https://v10-1.orthodb.org/?query=470at3699	ARM repeat superfamily protein
474at3699	Duplicated	gene-DARMORV10_A04P09950.1	1894.3	940	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
474at3699	Duplicated	gene-DARMORV10_C04P43460.1	1870.1	939	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
474at3699	Duplicated	gene-DARMORV10_C03P55330.1	1786.2	930	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
474at3699	Duplicated	gene-DARMORV10_A03P44530.1	1785.2	927	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
475at3699	Duplicated	gene-DARMORV10_A10P31920.1	1883.3	1029	https://v10-1.orthodb.org/?query=475at3699	JmjN domain
475at3699	Duplicated	gene-DARMORV10_C09P72630.1	1868.4	1029	https://v10-1.orthodb.org/?query=475at3699	JmjN domain
476at3699	Duplicated	gene-DARMORV10_A10P31240.1	2294.2	1024	https://v10-1.orthodb.org/?query=476at3699	Helicase-associated domain
476at3699	Duplicated	gene-DARMORV10_C09P71860.1	2291.0	1024	https://v10-1.orthodb.org/?query=476at3699	Helicase-associated domain
477at3699	Duplicated	gene-DARMORV10_A09P28070.1	2006.5	998	https://v10-1.orthodb.org/?query=477at3699	RNA-dependent RNA polymerase
477at3699	Duplicated	gene-DARMORV10_C09P35570.1	1989.8	998	https://v10-1.orthodb.org/?query=477at3699	RNA-dependent RNA polymerase
481at3699	Duplicated	gene-DARMORV10_A01P15960.1	1948.4	951	https://v10-1.orthodb.org/?query=481at3699	Pesticidal crystal cry8Ba protein
481at3699	Duplicated	gene-DARMORV10_C01P19940.1	1943.8	951	https://v10-1.orthodb.org/?query=481at3699	Pesticidal crystal cry8Ba protein
488at3699	Duplicated	gene-DARMORV10_C04P39810.1	1890.2	972	https://v10-1.orthodb.org/?query=488at3699	HECT domain
488at3699	Duplicated	gene-DARMORV10_A04P06290.1	1869.7	966	https://v10-1.orthodb.org/?query=488at3699	HECT domain
490at3699	Duplicated	gene-DARMORV10_A06P40700.1	1843.0	1116	https://v10-1.orthodb.org/?query=490at3699	XPG N-terminal
490at3699	Duplicated	gene-DARMORV10_C07P37240.1	1701.4	956	https://v10-1.orthodb.org/?query=490at3699	XPG N-terminal
497at3699	Duplicated	gene-DARMORV10_A06P22220.1	1947.3	1061	https://v10-1.orthodb.org/?query=497at3699	Kinesin motor domain
497at3699	Duplicated	gene-DARMORV10_C03P68770.1	1911.7	1061	https://v10-1.orthodb.org/?query=497at3699	Kinesin motor domain
501at3699	Duplicated	gene-DARMORV10_A02P30380.1	2322.1	1045	https://v10-1.orthodb.org/?query=501at3699	Protein TPLATE
501at3699	Duplicated	gene-DARMORV10_C02P47900.1	2322.1	1045	https://v10-1.orthodb.org/?query=501at3699	Protein TPLATE
503at3699	Complete	gene-DARMORV10_A08P00020.1	2072.0	1041	https://v10-1.orthodb.org/?query=503at3699	Trafficking protein particle complex subunit 11
505at3699	Duplicated	gene-DARMORV10_A05P16470.1	2140.2	1017	https://v10-1.orthodb.org/?query=505at3699	Phytochrome
505at3699	Duplicated	gene-DARMORV10_C06P17390.1	2126.1	1017	https://v10-1.orthodb.org/?query=505at3699	Phytochrome
506at3699	Duplicated	gene-DARMORV10_C07P12050.1	2065.3	974	https://v10-1.orthodb.org/?query=506at3699	DNA mismatch repair protein MutS, C-terminal
506at3699	Duplicated	gene-DARMORV10_A07P07990.1	2042.2	974	https://v10-1.orthodb.org/?query=506at3699	DNA mismatch repair protein MutS, C-terminal
507at3699	Duplicated	gene-DARMORV10_C03P64570.1	1963.8	938	https://v10-1.orthodb.org/?query=507at3699	Protein kinase domain
507at3699	Duplicated	gene-DARMORV10_A06P29040.1	1962.9	938	https://v10-1.orthodb.org/?query=507at3699	Protein kinase domain
509at3699	Duplicated	gene-DARMORV10_C03P62380.1	2103.0	972	https://v10-1.orthodb.org/?query=509at3699	DNA-directed DNA polymerase, family B, exonuclease domain
509at3699	Duplicated	gene-DARMORV10_A06P30580.1	2100.5	972	https://v10-1.orthodb.org/?query=509at3699	DNA-directed DNA polymerase, family B, exonuclease domain
515at3699	Duplicated	gene-DARMORV10_A09P29430.1	1704.3	1016	https://v10-1.orthodb.org/?query=515at3699	CST complex subunit CTC1, plant
515at3699	Duplicated	gene-DARMORV10_C09P37620.1	1673.6	1016	https://v10-1.orthodb.org/?query=515at3699	CST complex subunit CTC1, plant
525at3699	Duplicated	gene-DARMORV10_A02P04180.1	2190.8	961	https://v10-1.orthodb.org/?query=525at3699	Cellulose synthase
525at3699	Duplicated	gene-DARMORV10_C03P09750.1	2188.5	961	https://v10-1.orthodb.org/?query=525at3699	Cellulose synthase
525at3699	Duplicated	gene-DARMORV10_A03P08360.1	2185.0	961	https://v10-1.orthodb.org/?query=525at3699	Cellulose synthase
527at3699	Duplicated	gene-DARMORV10_A01P34870.1	1837.8	960	https://v10-1.orthodb.org/?query=527at3699	AP-5 complex subunit beta-like protein
527at3699	Duplicated	gene-DARMORV10_C01P44300.1	1834.0	960	https://v10-1.orthodb.org/?query=527at3699	AP-5 complex subunit beta-like protein
529at3699	Complete	gene-DARMORV10_A08P09490.1	1740.3	928	https://v10-1.orthodb.org/?query=529at3699	Pyrrolo-quinoline quinone-like domain
530at3699	Duplicated	gene-DARMORV10_A10P13050.1	1911.6	998	https://v10-1.orthodb.org/?query=530at3699	Pentatricopeptide repeat
530at3699	Duplicated	gene-DARMORV10_C09P46770.1	1885.3	998	https://v10-1.orthodb.org/?query=530at3699	Pentatricopeptide repeat
532at3699	Duplicated	gene-DARMORV10_A07P32890.1	1918.7	923	https://v10-1.orthodb.org/?query=532at3699	Endonuclease/exonuclease/phosphatase
532at3699	Duplicated	gene-DARMORV10_C06P39110.1	1912.3	923	https://v10-1.orthodb.org/?query=532at3699	Endonuclease/exonuclease/phosphatase
535at3699	Duplicated	gene-DARMORV10_A03P06330.1	1894.7	893	https://v10-1.orthodb.org/?query=535at3699	Glycoside hydrolase family 38, central domain
535at3699	Duplicated	gene-DARMORV10_C03P07300.1	1893.8	893	https://v10-1.orthodb.org/?query=535at3699	Glycoside hydrolase family 38, central domain
536at3699	Duplicated	gene-DARMORV10_A06P40240.1	2211.7	1099	https://v10-1.orthodb.org/?query=536at3699	SMCs flexible hinge
536at3699	Duplicated	gene-DARMORV10_C07P37860.1	2200.9	1099	https://v10-1.orthodb.org/?query=536at3699	SMCs flexible hinge
544at3699	Complete	gene-DARMORV10_BNAPUS_DARMOR_BZH_SCAFFOLD_113P00190.1	2041.7	1010	https://v10-1.orthodb.org/?query=544at3699	Leucine-rich repeat
550at3699	Duplicated	gene-DARMORV10_C01P52580.1	2171.4	1040	https://v10-1.orthodb.org/?query=550at3699	uncharacterized protein LOC9320979
550at3699	Duplicated	gene-DARMORV10_BNAPUS_DARMOR_BZH_SCAFFOLD_149P00120.1	2169.4	1040	https://v10-1.orthodb.org/?query=550at3699	uncharacterized protein LOC9320979
550at3699	Duplicated	gene-DARMORV10_C03P45740.1	2066.6	1033	https://v10-1.orthodb.org/?query=550at3699	uncharacterized protein LOC9320979
550at3699	Duplicated	gene-DARMORV10_A03P37690.1	2053.0	1032	https://v10-1.orthodb.org/?query=550at3699	uncharacterized protein LOC9320979
551at3699	Complete	gene-DARMORV10_A09P04700.1	1925.5	974	https://v10-1.orthodb.org/?query=551at3699	Leucine-rich repeat
563at3699	Duplicated	gene-DARMORV10_A08P28880.1	1935.9	897	https://v10-1.orthodb.org/?query=563at3699	SecA, preprotein cross-linking domain
563at3699	Duplicated	gene-DARMORV10_C08P20970.1	1905.3	874	https://v10-1.orthodb.org/?query=563at3699	SecA, preprotein cross-linking domain
564at3699	Duplicated	gene-DARMORV10_C01P13060.1	1826.6	1000	https://v10-1.orthodb.org/?query=564at3699	Chromo domain
564at3699	Duplicated	gene-DARMORV10_A01P11040.1	1826.1	1000	https://v10-1.orthodb.org/?query=564at3699	Chromo domain
565at3699	Duplicated	gene-DARMORV10_A07P00600.1	1929.5	925	https://v10-1.orthodb.org/?query=565at3699	PPM-type phosphatase domain
565at3699	Duplicated	gene-DARMORV10_C07P01090.1	1919.1	925	https://v10-1.orthodb.org/?query=565at3699	PPM-type phosphatase domain
568at3699	Duplicated	gene-DARMORV10_C05P15650.1	2002.2	1002	https://v10-1.orthodb.org/?query=568at3699	Leucine-rich repeat
568at3699	Duplicated	gene-DARMORV10_A06P13220.1	1999.1	1002	https://v10-1.orthodb.org/?query=568at3699	Leucine-rich repeat
571at3699	Duplicated	rna-DARMORV10_C07P32820.1	2098.1	1004	https://v10-1.orthodb.org/?query=571at3699	Leucine-rich repeat
571at3699	Duplicated	rna-DARMORV10_A06P43900.1	2097.8	1004	https://v10-1.orthodb.org/?query=571at3699	Leucine-rich repeat
577at3699	Duplicated	gene-DARMORV10_C04P16140.1	1990.0	926	https://v10-1.orthodb.org/?query=577at3699	Cellulose synthase
577at3699	Duplicated	gene-DARMORV10_A05P12510.1	1979.5	926	https://v10-1.orthodb.org/?query=577at3699	Cellulose synthase
577at3699	Duplicated	gene-DARMORV10_A04P25420.1	1928.0	880	https://v10-1.orthodb.org/?query=577at3699	Cellulose synthase
577at3699	Duplicated	gene-DARMORV10_C04P62560.1	1920.9	880	https://v10-1.orthodb.org/?query=577at3699	Cellulose synthase
