# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C5G052380.1	9022.2	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
245at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G045950.1	2212.5	1356	https://v10-1.orthodb.org/?query=245at3699	Eukaryotic translation initiation factor 4G
255at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G057150.1	2369.3	1144	https://v10-1.orthodb.org/?query=255at3699	ATP-dependent RNA helicase Ski2, C-terminal
255at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G040770.1	2377.5	1142	https://v10-1.orthodb.org/?query=255at3699	ATP-dependent RNA helicase Ski2, C-terminal
260at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G037670.1	2363.4	1109	https://v10-1.orthodb.org/?query=260at3699	Metal ion-binding protein
260at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G055930.1	2362.0	1109	https://v10-1.orthodb.org/?query=260at3699	Metal ion-binding protein
267at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G013280.1	2576.1	1254	https://v10-1.orthodb.org/?query=267at3699	Four-carbon acid sugar kinase, N-terminal domain
267at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G058390.1	2576.0	1254	https://v10-1.orthodb.org/?query=267at3699	Four-carbon acid sugar kinase, N-terminal domain
268at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G045270.1	2482.7	1198	https://v10-1.orthodb.org/?query=268at3699	Sec7 domain
268at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G026440.1	2477.5	1198	https://v10-1.orthodb.org/?query=268at3699	Sec7 domain
278at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G001990.1	2371.4	1150	https://v10-1.orthodb.org/?query=278at3699	Leucine-rich repeat
278at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G006020.1	2240.4	1150	https://v10-1.orthodb.org/?query=278at3699	Leucine-rich repeat
286at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G020720.1	2373.5	1182	https://v10-1.orthodb.org/?query=286at3699	Polymerase, nucleotidyl transferase domain
286at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G013810.1	2172.0	1137	https://v10-1.orthodb.org/?query=286at3699	Polymerase, nucleotidyl transferase domain
289at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G040450.1	1999.0	1061	https://v10-1.orthodb.org/?query=289at3699	Nucleoporin, Nup133/Nup155-like, C-terminal
289at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G037250.1	2011.2	1057	https://v10-1.orthodb.org/?query=289at3699	Nucleoporin, Nup133/Nup155-like, C-terminal
289at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G018460.1	1962.3	1057	https://v10-1.orthodb.org/?query=289at3699	Nucleoporin, Nup133/Nup155-like, C-terminal
290at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C5G040640.1	2051.9	1174	https://v10-1.orthodb.org/?query=290at3699	NB-ARC
293at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G030620.1	2459.7	1250	https://v10-1.orthodb.org/?query=293at3699	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
293at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G051420.1	2141.5	1151	https://v10-1.orthodb.org/?query=293at3699	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
294at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G028860.1	2008.5	1238	https://v10-1.orthodb.org/?query=294at3699	Enhancer of polycomb-like, N-terminal
294at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G025920.1	2040.9	1236	https://v10-1.orthodb.org/?query=294at3699	Enhancer of polycomb-like, N-terminal
295at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G026570.1	2112.5	1106	https://v10-1.orthodb.org/?query=295at3699	F-box domain
295at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G048750.1	2101.9	1106	https://v10-1.orthodb.org/?query=295at3699	F-box domain
301at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G010480.1	2206.4	1042	https://v10-1.orthodb.org/?query=301at3699	Peptidase M16, C-terminal
301at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G051810.1	2160.1	1036	https://v10-1.orthodb.org/?query=301at3699	Peptidase M16, C-terminal
303at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G038730.1	2110.2	1169	https://v10-1.orthodb.org/?query=303at3699	Transcription initiation factor TFIID subunit 2
303at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G029770.1	2311.6	1157	https://v10-1.orthodb.org/?query=303at3699	Transcription initiation factor TFIID subunit 2
304at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G031070.1	2181.3	1138	https://v10-1.orthodb.org/?query=304at3699	DNA ligase
304at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G021990.1	2118.1	1100	https://v10-1.orthodb.org/?query=304at3699	DNA ligase
308at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G009990.1	2028.0	1206	https://v10-1.orthodb.org/?query=308at3699	Fanconi anaemia protein FANCD2
308at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G007180.1	1983.5	1178	https://v10-1.orthodb.org/?query=308at3699	Fanconi anaemia protein FANCD2
313at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G031500.1	2333.8	1177	https://v10-1.orthodb.org/?query=313at3699	Elongator complex protein 1
313at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G051690.1	2307.2	1177	https://v10-1.orthodb.org/?query=313at3699	Elongator complex protein 1
315at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G043420.1	2458.0	1132	https://v10-1.orthodb.org/?query=315at3699	Strawberry notch, AAA domain
315at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G050020.1	2355.3	1126	https://v10-1.orthodb.org/?query=315at3699	Strawberry notch, AAA domain
317at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G050750.1	2399.6	1140	https://v10-1.orthodb.org/?query=317at3699	Peptidase M41
317at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G041690.1	2469.8	1113	https://v10-1.orthodb.org/?query=317at3699	Peptidase M41
323at3699	Missing
327at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G011140.1	1430.1	1682	https://v10-1.orthodb.org/?query=327at3699	A0A087GTA1_ARAAL
327at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G042850.1	1481.4	1599	https://v10-1.orthodb.org/?query=327at3699	A0A087GTA1_ARAAL
329at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G048760.1	2026.6	961	https://v10-1.orthodb.org/?query=329at3699	Glycoside hydrolase, family 2
329at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G026580.1	2011.2	954	https://v10-1.orthodb.org/?query=329at3699	Glycoside hydrolase, family 2
333at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G065940.1	2074.7	1082	https://v10-1.orthodb.org/?query=333at3699	WD40 repeat
333at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G022830.1	2044.5	1082	https://v10-1.orthodb.org/?query=333at3699	WD40 repeat
334at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G025720.1	2196.2	1069	https://v10-1.orthodb.org/?query=334at3699	RNA-dependent RNA polymerase
334at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G016130.1	2196.2	1069	https://v10-1.orthodb.org/?query=334at3699	RNA-dependent RNA polymerase
334at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G023270.1	2179.9	1069	https://v10-1.orthodb.org/?query=334at3699	RNA-dependent RNA polymerase
340at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G051560.1	2671.5	1544	https://v10-1.orthodb.org/?query=340at3699	Scar-like domain-containing protein WAVE 5
340at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G060660.1	2599.0	1544	https://v10-1.orthodb.org/?query=340at3699	Scar-like domain-containing protein WAVE 5
343at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G007660.1	2194.5	1101	https://v10-1.orthodb.org/?query=343at3699	DNA2/NAM7 helicase, AAA domain
343at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G050010.1	1956.4	1072	https://v10-1.orthodb.org/?query=343at3699	DNA2/NAM7 helicase, AAA domain
345at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G033380.1	2413.5	1173	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
345at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G051660.1	2467.6	1167	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
345at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G023360.1	2344.1	1142	https://v10-1.orthodb.org/?query=345at3699	Condensin complex subunit 1
347at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G031250.1	1942.8	1013	https://v10-1.orthodb.org/?query=347at3699	Amino-terminal region of chorein
347at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G036470.1	1674.9	935	https://v10-1.orthodb.org/?query=347at3699	Amino-terminal region of chorein
348at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G018770.1	2188.7	1025	https://v10-1.orthodb.org/?query=348at3699	Mediator of RNA polymerase II transcription subunit 16
348at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G025640.1	2181.2	1025	https://v10-1.orthodb.org/?query=348at3699	Mediator of RNA polymerase II transcription subunit 16
348at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G036320.1	2181.1	1019	https://v10-1.orthodb.org/?query=348at3699	Mediator of RNA polymerase II transcription subunit 16
353at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G044720.1	2170.8	1034	https://v10-1.orthodb.org/?query=353at3699	Helicase-associated domain
353at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G042050.1	2144.5	1034	https://v10-1.orthodb.org/?query=353at3699	Helicase-associated domain
363at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G048680.1	2096.6	1030	https://v10-1.orthodb.org/?query=363at3699	WD40 repeat
363at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G045200.1	2070.4	1027	https://v10-1.orthodb.org/?query=363at3699	WD40 repeat
364at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G037960.1	2143.2	1070	https://v10-1.orthodb.org/?query=364at3699	Carbohydrate-binding-like fold
364at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G056200.1	2139.2	1070	https://v10-1.orthodb.org/?query=364at3699	Carbohydrate-binding-like fold
368at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G047530.1	2668.3	1535	https://v10-1.orthodb.org/?query=368at3699	Nuclear pore complex protein
368at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G079410.1	2571.2	1499	https://v10-1.orthodb.org/?query=368at3699	Nuclear pore complex protein
369at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G033530.1	2248.7	1057	https://v10-1.orthodb.org/?query=369at3699	TRAPP II complex, Trs120
369at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G053630.1	2232.8	1057	https://v10-1.orthodb.org/?query=369at3699	TRAPP II complex, Trs120
370at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G016690.1	2148.0	1142	https://v10-1.orthodb.org/?query=370at3699	Symplekin/Pta1, N-terminal
370at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G012040.1	2087.9	1141	https://v10-1.orthodb.org/?query=370at3699	Symplekin/Pta1, N-terminal
372at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G013090.1	2381.1	1050	https://v10-1.orthodb.org/?query=372at3699	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
372at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G024070.1	2380.0	1050	https://v10-1.orthodb.org/?query=372at3699	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
375at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G053870.1	2139.2	1058	https://v10-1.orthodb.org/?query=375at3699	Protein kinase domain
375at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G035350.1	2008.1	1014	https://v10-1.orthodb.org/?query=375at3699	Protein kinase domain
379at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G016730.1	2088.6	1158	https://v10-1.orthodb.org/?query=379at3699	PRD1
379at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G015660.1	2162.4	1145	https://v10-1.orthodb.org/?query=379at3699	PRD1
390at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G012170.1	2071.0	1029	https://v10-1.orthodb.org/?query=390at3699	RNA polymerase Rpb2, domain 2
390at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G007590.1	2110.2	1028	https://v10-1.orthodb.org/?query=390at3699	RNA polymerase Rpb2, domain 2
392at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G000090.1	1981.5	1065	https://v10-1.orthodb.org/?query=392at3699	Binding / calmodulin binding protein
392at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G058210.1	1971.5	1061	https://v10-1.orthodb.org/?query=392at3699	Binding / calmodulin binding protein
396at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G016360.1	2169.1	1005	https://v10-1.orthodb.org/?query=396at3699	Cellulose synthase
396at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G055990.1	2114.4	937	https://v10-1.orthodb.org/?query=396at3699	Cellulose synthase
398at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G030760.1	2051.3	1012	https://v10-1.orthodb.org/?query=398at3699	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
398at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G035680.1	1993.5	1012	https://v10-1.orthodb.org/?query=398at3699	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
398at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G036010.1	1919.1	987	https://v10-1.orthodb.org/?query=398at3699	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
405at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G005280.1	2113.2	982	https://v10-1.orthodb.org/?query=405at3699	GIGANTEA
405at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G017740.1	2106.0	982	https://v10-1.orthodb.org/?query=405at3699	GIGANTEA
411at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G009880.1	2332.9	1059	https://v10-1.orthodb.org/?query=411at3699	WD40/YVTN repeat-like-containing domain superfamily
411at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G008110.1	2325.0	1059	https://v10-1.orthodb.org/?query=411at3699	WD40/YVTN repeat-like-containing domain superfamily
411at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G008180.1	2018.3	936	https://v10-1.orthodb.org/?query=411at3699	WD40/YVTN repeat-like-containing domain superfamily
419at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G055690.1	2184.6	1118	https://v10-1.orthodb.org/?query=419at3699	Condensin-2 complex subunit D3
419at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G039400.1	2181.9	1118	https://v10-1.orthodb.org/?query=419at3699	Condensin-2 complex subunit D3
420at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G023950.1	2043.7	1100	https://v10-1.orthodb.org/?query=420at3699	ARM repeat superfamily protein
420at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G054510.1	1995.2	1100	https://v10-1.orthodb.org/?query=420at3699	ARM repeat superfamily protein
431at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G031020.1	1667.1	865	https://v10-1.orthodb.org/?query=431at3699	Helicase/UvrB, N-terminal
431at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G046190.1	1552.2	814	https://v10-1.orthodb.org/?query=431at3699	Helicase/UvrB, N-terminal
434at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G019690.1	2229.2	1129	https://v10-1.orthodb.org/?query=434at3699	DNA mismatch repair protein MutS, core
434at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G019300.1	2221.6	1129	https://v10-1.orthodb.org/?query=434at3699	DNA mismatch repair protein MutS, core
435at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G048580.1	2051.0	1170	https://v10-1.orthodb.org/?query=435at3699	FANCI solenoid 2 domain
435at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G026290.1	1940.7	1151	https://v10-1.orthodb.org/?query=435at3699	FANCI solenoid 2 domain
436at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G029530.1	2016.6	948	https://v10-1.orthodb.org/?query=436at3699	Phospholipase
436at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G037720.1	2006.2	948	https://v10-1.orthodb.org/?query=436at3699	Phospholipase
438at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G033260.1	2043.8	1040	https://v10-1.orthodb.org/?query=438at3699	Tetratricopeptide repeat
438at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G041280.1	2006.9	1040	https://v10-1.orthodb.org/?query=438at3699	Tetratricopeptide repeat
450at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G041540.1	2137.7	1045	https://v10-1.orthodb.org/?query=450at3699	Exportin-4 protein
450at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G050850.1	2107.9	1045	https://v10-1.orthodb.org/?query=450at3699	Exportin-4 protein
452at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G008980.1	2109.4	1144	https://v10-1.orthodb.org/?query=452at3699	RNA polymerase II-associated protein 1, C-terminal
452at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G035940.1	2005.1	1088	https://v10-1.orthodb.org/?query=452at3699	RNA polymerase II-associated protein 1, C-terminal
462at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G015300.1	1563.3	1032	https://v10-1.orthodb.org/?query=462at3699	Protein ENHANCED DOWNY MILDEW 2
462at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G002790.1	1563.2	996	https://v10-1.orthodb.org/?query=462at3699	Protein ENHANCED DOWNY MILDEW 2
464at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G045840.1	1947.7	968	https://v10-1.orthodb.org/?query=464at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
464at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G054650.1	1937.2	968	https://v10-1.orthodb.org/?query=464at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
469at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G061140.1	1966.0	971	https://v10-1.orthodb.org/?query=469at3699	Phytochrome
469at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G050880.1	1950.4	971	https://v10-1.orthodb.org/?query=469at3699	Phytochrome
470at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G022430.1	2226.3	1236	https://v10-1.orthodb.org/?query=470at3699	ARM repeat superfamily protein
470at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G053380.1	2086.7	1203	https://v10-1.orthodb.org/?query=470at3699	ARM repeat superfamily protein
474at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G040140.1	1801.6	943	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
474at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G032300.1	1887.8	940	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
474at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G015060.1	1869.7	940	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
474at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G037210.1	1782.0	930	https://v10-1.orthodb.org/?query=474at3699	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
475at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B2G038910.1	1790.5	1030	https://v10-1.orthodb.org/?query=475at3699	JmjN domain
476at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G038330.1	2297.3	1024	https://v10-1.orthodb.org/?query=476at3699	Helicase-associated domain
476at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G059200.1	2295.8	1024	https://v10-1.orthodb.org/?query=476at3699	Helicase-associated domain
477at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G028990.1	2003.5	998	https://v10-1.orthodb.org/?query=477at3699	RNA-dependent RNA polymerase
477at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G022180.1	1988.2	998	https://v10-1.orthodb.org/?query=477at3699	RNA-dependent RNA polymerase
481at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G004150.1	1944.7	951	https://v10-1.orthodb.org/?query=481at3699	Pesticidal crystal cry8Ba protein
481at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G053800.1	1939.7	951	https://v10-1.orthodb.org/?query=481at3699	Pesticidal crystal cry8Ba protein
488at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G028360.1	1890.2	972	https://v10-1.orthodb.org/?query=488at3699	HECT domain
488at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G051450.1	1882.1	972	https://v10-1.orthodb.org/?query=488at3699	HECT domain
490at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G050380.1	1851.5	1116	https://v10-1.orthodb.org/?query=490at3699	XPG N-terminal
490at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G029170.1	1841.8	1116	https://v10-1.orthodb.org/?query=490at3699	XPG N-terminal
497at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G053840.1	1944.8	1061	https://v10-1.orthodb.org/?query=497at3699	Kinesin motor domain
497at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G037200.1	1845.7	1023	https://v10-1.orthodb.org/?query=497at3699	Kinesin motor domain
501at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G038920.1	2322.1	1045	https://v10-1.orthodb.org/?query=501at3699	Protein TPLATE
501at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G040940.1	2319.0	1045	https://v10-1.orthodb.org/?query=501at3699	Protein TPLATE
503at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G003020.1	2060.4	1041	https://v10-1.orthodb.org/?query=503at3699	Trafficking protein particle complex subunit 11
503at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G078860.1	2055.2	1041	https://v10-1.orthodb.org/?query=503at3699	Trafficking protein particle complex subunit 11
505at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G044120.1	2107.2	1018	https://v10-1.orthodb.org/?query=505at3699	Phytochrome
505at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G009340.1	2127.2	1017	https://v10-1.orthodb.org/?query=505at3699	Phytochrome
506at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G003940.1	2067.0	974	https://v10-1.orthodb.org/?query=506at3699	DNA mismatch repair protein MutS, C-terminal
506at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G021310.1	2054.6	949	https://v10-1.orthodb.org/?query=506at3699	DNA mismatch repair protein MutS, C-terminal
507at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G052720.1	1948.9	938	https://v10-1.orthodb.org/?query=507at3699	Protein kinase domain
507at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G047210.1	1890.2	906	https://v10-1.orthodb.org/?query=507at3699	Protein kinase domain
509at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G044740.1	2079.6	972	https://v10-1.orthodb.org/?query=509at3699	DNA-directed DNA polymerase, family B, exonuclease domain
509at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G054250.1	2000.1	968	https://v10-1.orthodb.org/?query=509at3699	DNA-directed DNA polymerase, family B, exonuclease domain
515at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G031100.1	1653.6	1016	https://v10-1.orthodb.org/?query=515at3699	CST complex subunit CTC1, plant
515at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G024610.1	1641.4	1014	https://v10-1.orthodb.org/?query=515at3699	CST complex subunit CTC1, plant
525at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B8G034200.1	2191.8	961	https://v10-1.orthodb.org/?query=525at3699	Cellulose synthase
527at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G032020.1	1831.0	960	https://v10-1.orthodb.org/?query=527at3699	AP-5 complex subunit beta-like protein
527at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G037070.1	1724.2	922	https://v10-1.orthodb.org/?query=527at3699	AP-5 complex subunit beta-like protein
529at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G004030.1	1729.8	928	https://v10-1.orthodb.org/?query=529at3699	Pyrrolo-quinoline quinone-like domain
529at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G007010.1	1473.3	851	https://v10-1.orthodb.org/?query=529at3699	Pyrrolo-quinoline quinone-like domain
